date,context,title,file,folder,link,notes,datetime,We,I,You,They,He/She,wordcount,I/We,Sum,Covid
25.06.2021,Public Address,Public Addresses in Hatay,PresSpeech191.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128517/hatay-da-halka-hitaplari,,6/25/2021 0:00,43.53932584,36.51685393,25.28089888,2.808988764,0,712,0.838709677,108.1460674,0
25.06.2021,,Their Speeches at the Hatay Stadium and Collective Opening Ceremony,PresSpeech192.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128531/hatay-stadi-ve-toplu-acilis-toreni-nde-yaptiklari-konusma,,6/25/2021 0:00,57.75895264,10.39661147,2.69541779,4.620716211,1.925298421,2597,0.18,77.39699653,1
22.06.2021,,Indigenous Vaccine's Speech in the Vaccination Program Carried Out with Volunteers as part of the Phase-3 Study,PresSpeech193.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128469/yerli-asi-nin-faz-3-calismasi-kapsaminda-gonullulerle-yurutulen-asilama-programinda-yaptiklari-konusma,,6/22/2021 0:00,55.32786885,18.44262295,2.049180328,8.196721311,0,488,0.333333333,84.01639344,1
22.06.2021,,Speech at the Qatar Economic Forum,PresSpeech194.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128459/katar-ekonomi-forumu-nda-yaptiklari-konusma,,6/22/2021 0:00,39.88183161,10.33973412,2.215657312,2.215657312,0,1354,0.259259259,54.65288035,1
21.06.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech195.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128437/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,6/21/2021 0:00,53.7503054,5.86366968,0.48863914,2.19887613,0.97727828,4093,0.109090909,63.27876863,1
19.06.2021,,Speech at the Opening Ceremony of NG Phaselis Bay Hotel,PresSpeech196.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128428/ng-phaselis-bay-oteli-acilis-toreni-nde-yaptiklari-konusma,,6/19/2021 0:00,48.36193448,18.72074883,5.460218409,4.680187207,0.780031201,1282,0.387096774,78.00312012,1
18.06.2021,,Speech at the Antalya Diplomacy Forum,PresSpeech197.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128427/antalya-diplomasi-forumu-nda-yaptiklari-konusma,,6/18/2021 0:00,43.7026841,8.258774948,5.161734343,3.785271851,0.688231246,2906,0.188976378,61.59669649,1
17.06.2021,,Speech at the Post-South Europe Cooperation Summit Press Conference,PresSpeech198.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128381/guneydogu-avrupa-isbirligi-zirvesi-sonrasi-basin-toplantisinda-yaptiklari-konusma,,6/17/2021 0:00,50,11.81818182,1.818181818,3.636363636,0,1100,0.236363636,67.27272727,1
17.06.2021,,Speech at the Southeast European Cooperation Summit,PresSpeech199.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128379/guneydogu-avrupa-isbirligi-zirvesi-nde-yaptiklari-konusma,,6/17/2021 0:00,51.22096486,8.338296605,2.977963073,2.382370459,0,1679,0.162790698,64.919595,1
16.06.2021,,Speech in the Azerbaijan National Assembly,PresSpeech200.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128350/azerbaycan-mill-meclisi-nde-yaptiklari-konusma,,6/16/2021 0:00,26.95520121,12.90812453,3.416856492,13.66742597,2.657555049,2634,0.478873239,59.60516325,0
14.06.2021,,Speech at the NATO Summit Brussels Forum,PresSpeech201.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128325/nato-zirvesi-bruksel-forumu-nda-yaptiklari-konusma,,6/14/2021 0:00,41.26984127,15.87301587,4.761904762,0,0,630,0.384615385,61.9047619,1
11.06.2021,,Speech at the Opening Ceremony of Kilis Upper Afrin Dam and Drinking Water Pipeline,PresSpeech202.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128251/kilis-yukari-afrin-baraji-ve-icme-suyu-isale-hatti-acilis-toreni-nde-yaptiklari-konusma,,6/11/2021 0:00,68.76790831,8.595988539,1.432664756,1.432664756,1.432664756,1396,0.125,81.66189112,1
10.06.2021,,Speech by Chingiz Aitmatov at the 4th International Issyk-Gol Forum,PresSpeech203.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128231/cengiz-aytmatov-uluslararasi-4-issik-gol-forumu-nda-yaptiklari-konusma,,6/10/2021 0:00,34.9025974,11.36363636,4.87012987,4.058441558,25.16233766,1232,0.325581395,80.35714286,0
05.06.2021,,"Speech at the Opening Ceremony of June 5, World Environment Day",PresSpeech204.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128190/5-haziran-dunya-cevre-gunu-toplu-acilis-toreni-nde-yaptiklari-konusma,,6/5/2021 0:00,56.80600214,9.646302251,2.85816363,5.359056806,5.001786352,2799,0.169811321,79.67131118,1
04.06.2021,,Their Speech to the Sea Wolf Exercise Live Link,PresSpeech205.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128147/denizkurdu-tatbikati-na-canli-baglanti-ile-yaptiklari-konusma,,6/4/2021 0:00,54.65288035,20.67946824,4.431314623,1.477104874,0,677,0.378378378,81.24076809,0
04.06.2021,,Speech at the Opening Program of Uzun Mehmet Mosque,PresSpeech206.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128145/uzun-mehmet-camii-acilis-program-inda-yaptiklari-konusma,,6/4/2021 0:00,51.85659411,17.92573624,2.560819462,6.402048656,1.280409731,1562,0.345679012,80.02560819,0
04.06.2021,,Speech at the Filyos Port Opening and Groundbreaking Ceremony for Natural Gas Processing Facilities,PresSpeech207.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128189/filyos-limani-acilisi-ve-dogalgaz-isleme-tesisleri-temel-atma-toreni-nde-yaptiklari-konusma,,6/4/2021 0:00,45.7907714,7.396970764,2.817893625,2.113420218,0,2839,0.161538462,58.11905601,0
04.06.2021,,Speech at the Opening Ceremony of MFA Kocayusuf Mask Factory,PresSpeech208.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128188/mfa-kocayusuf-maske-fabrikasi-acilis-toreni-nde-yaptiklari-konusma,,6/4/2021 0:00,44.06609915,17.02553831,3.505257887,4.50676014,2.003004507,1997,0.386363636,71.10665999,1
31.05.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech209.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128082/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,5/31/2021 0:00,53.88542258,7.657402155,3.403289847,3.686897334,0.567214974,3526,0.142105263,69.20022689,1
29.05.2021,,Speech at the Opening Ceremony of Çamlıca Tower,PresSpeech210.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128054/camlica-kulesi-nin-acilis-toreni-nde-yaptiklari-konusma,,5/29/2021 0:00,44.14916417,13.28761252,10.71581655,6.858122589,0.428632662,2333,0.300970874,75.43934848,0
28.05.2021,,Speech Delivered at the Opening Ceremony of Taksim Mosque,PresSpeech211.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128051/taksim-cami-acilis-toreni-nde-yaptiklari-konusma,,5/28/2021 0:00,39.48535936,15.97160603,3.105590062,6.654835847,1.330967169,2254,0.404494382,66.54835847,0
26.05.2021,,Speech at the Meeting with Senior Executives of US-based Companies,PresSpeech212.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128018/abd-merkezli-sirketlerin-ust-duzey-yoneticileri-ile-toplantida-yaptiklari-konusma,,5/26/2021 0:00,56.2223626,8.843967151,7.580543272,0.631711939,0,1583,0.157303371,73.27858497,1
25.05.2021,,Speech at the 1st International Symposium on Media and Islamophobia,PresSpeech213.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/128006/1-uluslararasi-medya-ve-islamofobi-sempozyumu-nda-yaptiklari-konusma,,5/25/2021 0:00,17.88908766,7.602862254,0.894454383,10.2862254,0,2236,0.425,36.6726297,1
22.05.2021,,Speech at the TRNC Irrigation Transmission Tunnel Light Appearance Ceremony,PresSpeech214.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127976/kktc-sulamalari-iletim-tuneli-isik-gorunme-toreni-nde-yaptiklari-konusma,,5/22/2021 0:00,31.39013453,12.81229981,2.562459962,6.406149904,0.64061499,1561,0.408163265,53.81165919,1
21.05.2021,,Speech at the Opening Ceremony of Northern Marmara Highway Habipler Junction and Hasdal Junction,PresSpeech215.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127951/-kuzey-marmara-otoyolu-habipler-kavsagi-ve-hasdal-kavsagi-acilis-toreni-nde-yaptiklari-konusma,,5/21/2021 0:00,56.78906917,8.112724167,4.269854825,9.393680615,0,2342,0.142857143,78.56532878,1
21.05.2021,,Speech at the Global Health Summit,PresSpeech216.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127975/kuresel-saglik-zirvesi-nde-yaptiklari-konusma,,5/21/2021 0:00,45.21963824,14.2118863,2.583979328,0,0,774,0.314285714,62.01550388,1
19.05.2021,,"On the occasion of 19 May Commemoration of Atatürk, Youth and Sports Day, Representative Youth Meeting and Speech at TRT Sports Star Promotion Program",PresSpeech217.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127939/19-mayis-ataturk-u-anma-genclik-ve-spor-bayrami-munasebetiyle-temsilci-genc-bulusmasi-ve-trt-spor-yildiz-tanitim-programinda-yaptiklari-konusma,,5/19/2021 0:00,55.33309064,9.828904259,6.552602839,5.460502366,2.548234438,2747,0.177631579,79.72333455,1
18.05.2021,,Meeting Young People at Library Talks,PresSpeech218.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127977/kutuphane-soylesileri-nde-genclerle-bulusma,,5/18/2021 0:00,34.18952764,24.17147184,19.27893296,12.11485817,5.242005941,17169,0.706984668,94.99679655,1
17.05.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech219.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127915/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,5/17/2021 0:00,39.21568627,7.780890134,3.423591659,9.181450358,1.711795829,6426,0.198412698,61.31341425,1
29.04.2021,,Speech at the Opening Ceremony and Product Launch of the Energetic Materials Production Facility,PresSpeech220.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127754/enerjetik-malzemeler-uretim-tesisi-acilis-toreni-ve-urun-lansmaninda-yaptiklari-konusm,,4/29/2021 0:00,42.4011434,7.146260124,1.905669366,1.429252025,0.476417342,2099,0.168539326,53.35874226,1
26.04.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech221.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127733/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,4/26/2021 0:00,38.57715431,7.014028056,2.171008684,11.69004676,0.501002004,5988,0.181818182,59.95323981,1
23.04.2021,,Speech at the Flag Raising Ceremony on Çamlıca Hill,PresSpeech222.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127683/camlica-tepesi-ne-bayrak-cekme-toreni-nde-yaptiklari-konusma,,4/23/2021 0:00,44.20731707,28.20121951,17.5304878,6.097560976,3.048780488,1312,0.637931034,99.08536585,0
22.04.2021,,Speech at the Climate Leaders' Summit,PresSpeech223.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127662/iklim-liderler-zirvesi-nde-yaptiklari-konusma,,4/22/2021 0:00,43.98447607,20.69857697,2.587322122,0,0,773,0.470588235,67.27037516,1
21.04.2021,,Speech at the Opening Program of Turkey-Albania Fier Friendship Hospital,PresSpeech224.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127651/turkiye-arnavutluk-fier-dostluk-hastanesi-acilis-programi-nda-yaptigi-konusma,,4/21/2021 0:00,42.82115869,31.4861461,6.297229219,6.297229219,0,794,0.735294118,86.90176322,1
17.04.2021,,Speech at the Hasankeyf-2 Bridge Opening Ceremony,PresSpeech225.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/127624/hasankeyf-2-koprusu-acilis-toreni-nde-yaptiklari-konusma-,,4/17/2021 0:00,67.48071979,10.28277635,3.213367609,14.781491,1.928020566,1556,0.152380952,97.68637532,1
13.04.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech226.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/126588/kabine-toplantisi-nin-ardindan-yaptiklari-konusma-,,4/13/2021 0:00,55.72005384,5.652759085,0.807537012,7.267833109,1.34589502,3715,0.101449275,70.79407806,1
09.04.2021,,Speech at the Opening Ceremony of Beykoz Glass and Crystal Museum,PresSpeech227.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/126533/beykoz-cam-ve-billur-muzesi-acilis-toreni-nde-yaptiklari-konusma-,,4/9/2021 0:00,48.39910648,7.446016381,8.190618019,4.467609829,0,1343,0.153846154,68.50335071,0
08.04.2021,,Speech at the 10th Summit Meeting of the D-8 Organization,PresSpeech228.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/126505/d-8-teskilati-10-zirve-toplantisi-nda-yaptiklari-konusma,,4/8/2021 0:00,51.26658625,16.28468034,3.015681544,2.412545235,1.809408926,1658,0.317647059,74.78890229,1
05.04.2021,,Speech After the Evaluation Meeting,PresSpeech229.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/126469/degerlendirme-toplantisi-nin-ardindan-yaptiklari-konusma,,4/5/2021 0:00,32.74760383,7.987220447,1.996805112,9.185303514,1.597444089,2504,0.243902439,53.514377,1
31.03.2021,,Speech at the Turkic Council Summit,PresSpeech230.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/126451/turk-konseyi-zirvesi-nde-yaptiklari-konusma,,3/31/2021 0:00,42.15747055,23.55858648,4.959702418,4.959702418,3.719776813,1613,0.558823529,79.35523869,1
30.03.2021,,Speech at the Meeting on Financing for Development After Covid-19,PresSpeech231.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/126416/kovid-19-sonrasinda-kalkinmanin-finansmani-toplantisi-nda-yaptiklari-konusma,,3/30/2021 0:00,25.17985612,17.98561151,3.597122302,7.194244604,0,556,0.714285714,53.95683453,1
29.03.2021,,Speech at the 1st Water Council and the Collective Opening Ceremony of 363 Facilities,PresSpeech232.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/126414/1-su-s-rasi-ve-363-tesisin-toplu-acilis-toreni-nde-yaptiklari-konusma-,,3/29/2021 0:00,50.34213099,13.19648094,2.443792766,2.443792766,0,2046,0.262135922,68.42619746,1
29.03.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech233.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/126410/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,3/29/2021 0:00,57.94556629,4.097161253,1.170617501,7.609013755,0.292654375,3417,0.070707071,71.11501317,1
18.03.2021,State Medal of Honor Conversion Ceremony,Speech at the State Medal of Honor Conversion Ceremony,PresSpeech234.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125323/devlet-ovunc-madalyasi-tevcih-toreni-nde-yaptiklari-konusma,,3/18/2021 0:00,67.91083463,6.739243131,6.739243131,14.5152929,4.66562986,1929,0.099236641,100.5702436,0
16.03.2021,,Speech at Ford Otosan Future Vision Meeting,PresSpeech235.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125287/ford-otosan-gelecek-vizyonu-toplantisi-nda-yaptiklari-konusma,,3/16/2021 0:00,43.24324324,9.60960961,2.402402402,1.201201201,0,1665,0.222222222,56.45645646,1
15.03.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech236.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125269/kabine-toplantisi-nin-ardindan-yaptiklari-konusma-,,3/15/2021 0:00,61.1521418,3.249630724,1.477104874,4.726735598,0.59084195,3385,0.053140097,71.19645495,1
12.03.2021,,Speech at the Economic Reforms Promotion Meeting,PresSpeech237.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125242/ekonomi-reformlari-tanitim-toplantisi-nda-yaptiklari-konusma,,3/12/2021 0:00,52.58215962,2.951039571,1.475519785,4.828973843,0,7455,0.056122449,61.83769282,1
10.03.2021,,Speech at the Groundbreaking Ceremony of the Third Unit of Akkuyu Nuclear Power Plant,PresSpeech238.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125207/akkuyu-nukleer-guc-santrali-nin-ucuncu-unitesi-nin-temel-atma-toreni-nde-yaptigi-konusma,,3/10/2021 0:00,57.40181269,13.09164149,1.007049345,3.021148036,0,993,0.228070175,74.52165156,1
10.03.2021,,Speech Delivered at the Opening Ceremony of the 100th Anniversary of the National Anthem Exhibition,PresSpeech239.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125206/100-yilinda-istiklal-marsi-sergisi-acilis-toreni-nde-yaptiklari-konusma,,3/10/2021 0:00,41.6933932,13.47017319,3.207184092,6.414368185,15.39448364,1559,0.323076923,80.17960231,1
06.03.2021,,Speech at the Ceremony for the Blue Homeland 2021 Tactical Exercise,PresSpeech240.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125144/mavi-vatan-2021-taktik-tatbikati-icin-duzenlenen-toren-de-yaptiklari-konusma,,3/6/2021 0:00,78.28947368,10.52631579,2.631578947,3.947368421,1.973684211,1520,0.134453782,97.36842105,1
04.03.2021,,Speech at the Opening Ceremony of the 14th Summit of the Organization of Economic Cooperation,PresSpeech241.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125129/ekonomik-isbirligi-teskilati-14-uncu-zirvesi-acis-toreni-nde-yaptiklari-konusma,,3/4/2021 0:00,43.61370717,15.57632399,6.230529595,3.894080997,0.778816199,1284,0.357142857,70.09345794,1
02.03.2021,,Speech Delivered at the Human Rights Action Plan Promotion Meeting,PresSpeech242.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125097/insan-haklari-eylem-plani-tanitim-toplantisi-nda-yaptiklari-konusma,,3/2/2021 0:00,44.19158508,2.116962159,0.661550675,3.969304049,0.661550675,7558,0.047904192,51.60095263,1
01.03.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech243.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125093/kabine-toplantisi-nin-ardindan-yaptiklari-konusma-,,3/1/2021 0:00,40.8777969,3.657487091,0.645438898,7.960413081,0,4648,0.089473684,53.14113597,1
27.02.2021,,Kizilcahamam – Speech at the Cerkes Tunnel Opening Ceremony,PresSpeech244.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125077/kizilcahamam-cerkes-tuneli-acilis-toreni-nde-yaptiklari-konusma,,2/27/2021 0:00,67.88511749,5.874673629,5.221932115,7.180156658,0,1532,0.086538462,86.1618799,0
26.02.2021,,Atlas 1948 - Speech at the Opening Ceremony of the Istanbul Cinema Museum,PresSpeech245.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125072/atlas-1948-istanbul-sinema-muzesi-acilis-toreni-nde-yaptiklari-konusma,,2/26/2021 0:00,43.04828389,14.54333915,1.745200698,1.163467132,2.90866783,1719,0.337837838,63.4089587,1
23.02.2021,,Speech at the Opening Ceremony of Ankara Governorship Education Facilities,PresSpeech246.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125046/ankara-valiligi-egitim-tesisleri-toplu-acilis-toreni-nde-yaptiklari-konusma-,,2/23/2021 0:00,59.21490353,9.314703925,4.657351963,9.98003992,2.994011976,3006,0.157303371,86.16101131,1
22.02.2021,,Speech at Dokuz Eylül University International Conference on Migration: Projection of the Next Twenty Years and Beyond,PresSpeech247.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125024/dokuz-eylul-universitesi-uluslararasi-konferansi-goc-onumuzdeki-yirmi-yilin-projeksiyonu-ve-otesi-programi-nda-yaptiklari-konusma,,2/22/2021 0:00,41.91407614,11.87565491,6.287111422,15.71777855,0.698567936,2863,0.283333333,76.49318896,1
22.02.2021,,Speech at the Groundbreaking and Göztepe Stadium Opening Ceremony of İzmir Earthquake Residences,PresSpeech248.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/125023/izmir-deprem-konutlari-temel-atma-ve-goztepe-stadi-acilis-toreni-nde-yaptiklari-konusma-,,2/22/2021 0:00,58.16894284,12.64542236,2.529084471,5.563985837,0,1977,0.217391304,78.90743551,0
19.02.2021,,Speech at Adana Stadium Opening Ceremony,PresSpeech249.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124983/adana-stadyumu-acilis-toreni-nde-yaptiklari-konusma,,2/19/2021 0:00,53.13700384,13.44430218,0.640204866,11.52368758,2.560819462,1562,0.253012048,81.30601793,0
18.02.2021,,Speech at the National Athlete Scholarship Promotion Meeting,PresSpeech250.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124974/milli-sporcu-bursu-tanitim-toplantisi-nda-yaptiklari-konusma,,2/18/2021 0:00,58.69200671,13.41531582,3.353828955,7.266629402,0,1789,0.228571429,82.72778088,1
17.02.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech251.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124956/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2/17/2021 0:00,51.86946185,6.051437216,3.890209639,7.348173763,2.161227577,4627,0.116666667,71.32051005,1
16.02.2021,,Speech at the Opening Ceremony of “Our Year of Yunus”,PresSpeech252.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124929/-bizim-yunus-yili-acilis-toreni-nde-yaptigi-konusma,,2/16/2021 0:00,34.74320242,14.72809668,1.510574018,3.776435045,11.32930514,2648,0.423913043,66.08761329,0
09.02.2021,,Speech at the National Space Program Promotion Meeting,PresSpeech253.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124875/milli-uzay-programi-tanitim-toplantisi-nda-yaptiklari-konusma,,2/9/2021 0:00,55.82959641,8.744394619,2.914798206,2.914798206,0.67264574,4460,0.156626506,71.07623318,0
06.02.2021,,Speech at the International Union of Democrats Program,PresSpeech254.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124835/uluslararasi-demokratlar-birligi-programi-nda-yaptiklari-konusma,,2/6/2021 0:00,45.66744731,13.46604215,8.196721311,12.29508197,0.585480094,1708,0.294871795,80.21077283,1
05.02.2021,,Speech at the Tohma Bridge Opening Ceremony,PresSpeech255.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124825/tohma-koprusu-acilis-toreni-nde-yaptiklari-konusma,,2/5/2021 0:00,52.21518987,12.65822785,3.164556962,8.702531646,0,1264,0.242424242,76.74050633,1
04.02.2021,,Speech at the Higher Education Council Anatolian Project Promotion Meeting,PresSpeech256.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124809/yok-anadolu-projesi-tanitim-toplantisi-nda-yaptiklari-konusma-,,2/4/2021 0:00,33.98995751,10.81498648,2.317497103,5.793742758,0,2589,0.318181818,52.91618385,1
02.02.2021,,Speech in the 2021-2030 Highway Traffic Safety Strategy Document and Action Plan Promotion Program,PresSpeech257.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124787/2021-2030-karayolu-trafik-guvenlik-strateji-belgesi-ve-eylem-plani-tanitim-programinda-yaptiklari-konusma,,2/2/2021 0:00,43.01708898,11.78550383,5.303476724,2.357100766,0,1697,0.273972603,62.4631703,0
01.02.2021,Speech After the Cabinet Meeting,Speech After the Cabinet Meeting,PresSpeech258.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124777/kabine-toplantisi-nin-ardindan-yaptiklari-konusma,,2/1/2021 0:00,50.81796032,5.221023321,1.044204664,3.306648103,0,5746,0.102739726,60.38983641,1
28.01.2021,,Speech at the TÜBİTAK and TÜBA Science Awards Ceremony,PresSpeech259.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124725/tubitak-ve-tuba-bilim-odulleri-toreni-nde-yaptiklari-konusma,,1/28/2021 0:00,47.12301587,8.928571429,8.432539683,7.936507937,3.968253968,2016,0.189473684,76.38888889,1
26.01.2021,,Speech at the Social Appointment Ceremony,PresSpeech260.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124702/sosyal-atama-toreni-nde-yaptiklari-konusma-,,1/26/2021 0:00,58.50804486,5.850804486,1.950268162,10.72647489,0.975134081,2051,0.1,78.01072647,1
25.01.2021,,Speech Delivered at the Turnkey Ceremony of Elazig Earthquake Houses,PresSpeech261.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124689/elazig-deprem-konutlari-anahtar-teslim-toreni-nde-yaptiklari-konusma,,1/25/2021 0:00,53.50553506,9.225092251,3.228782288,5.535055351,0,2168,0.172413793,71.49446494,1
25.01.2021,,Speech at the Opening Ceremony of Silk Road International Center for Child and Youth Studies,PresSpeech262.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124688/ipek-yolu-uluslararasi-cocuk-ve-genclik-calismalari-merkezi-nin-acilis-toreni-nde-yaptiklari-konusma,,1/25/2021 0:00,47.19764012,35.39823009,2.949852507,11.79941003,2.949852507,339,0.75,100.2949853,0
25.01.2021,Public Address,Public Addresses in Elazig,PresSpeech263.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124686/elazig-da-halka-hitaplari,,1/25/2021 0:00,52.69607843,24.50980392,15.93137255,17.15686275,2.450980392,816,0.465116279,112.745098,0
23.01.2021,,Speech by Istanbul (F-515) Frigate at the Landing and Pakistan MİLGEM Corvette Project 3rd Ship First Welding Ceremony,PresSpeech264.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/123660/istanbul-f-515-firkateyni-nin-denize-inis-ve-pakistan-milgem-korvet-projesi-3-gemi-ilk-kaynak-toreni-nde-yaptiklari-konusma,,1/23/2021 0:00,62.78434941,8.64422202,3.639672429,3.639672429,0.909918107,2198,0.137681159,79.61783439,0
23.01.2021,,"Diyarbakir – Silvan Dam Body Filling Work Completion, Ergani Dam, Başlar Dam and Ergani Drinking Water Treatment Plant Opening Ceremony Speech",PresSpeech265.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124673/diyarbakir-silvan-baraji-govde-dolgu-calismasi-tamamlanmasi-ergani-baraji-baslar-baraji-ve-ergani-icme-suyu-aritma-tesisi-acilis-toreni-nde-yaptiklari-konusma,,1/23/2021 0:00,51.71530978,7.168458781,1.02406554,0.51203277,0,1953,0.138613861,60.41986687,1
22.01.2021,International,Speech at the Opening Ceremony of OECD Istanbul Center,PresSpeech266.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/123650/oecd-istanbul-merkezi-nin-acilis-toreni-nde-yaptiklari-konusma,,1/22/2021 0:00,14.13427562,26.50176678,7.067137809,1.766784452,8.833922261,566,1.875,58.30388693,1
22.01.2021,,The Confederation of Young Businessmen of Turkey (TÜGİK) Chairman Erkan Güral and his Delegation at the Acceptance Speech,PresSpeech267.txt,PresSpeeches,https://www.tccb.gov.tr/konusmalar/353/124666/turkiye-genc-is-adamlari-konfederasyonu-tugik-genel-baskani-erkan-gural-ve-beraberindeki-heyeti-kabulde-yaptiklari-konusma,,1/22/2021 0:00,56.30970337,14.58019105,6.535947712,5.530417295,0,1989,0.258928571,82.95625943,1
