video_filename,url,title,length_seconds,publish_date,description,keywords,date,date_src,transcription_filename,folder
video_168.mp4,https://www.youtube.com/watch?v=N6q5vPvSMSo,"“15 Temmuz, Türk Milleti’nin yeniden dirilişinin ve şahlanışının adıdır”",2043,2018-07-16 00:00:00,"Cumhurbaşkanı Erdoğan, 15 Temmuz Şehitler Köprüsü’nde vatandaşlara hitaben yaptığı konuşmada, “15 Temmuz, millî iradenin vesayete, cesaretin ihanete, milletin hainlere galebe çaldığı, insanlık tarihine altın harflerle yazılmış büyük bir demokrasi mücadelesinin adıdır. Bu mücadelenin ve zaferin sahibi 81 milyonun tamamıdır. 15 Temmuz, tüm Türkiye’nin, milletimizin tüm fertlerinin zaferidir” dedi.",[],,,,Videos2
video_169.mp4,https://www.youtube.com/watch?v=dGVHlms5EO0,15 Temmuz  Pazar günü 15 Temmuz Şehitler Köprüsü’nde buluşuyoruz!,21,2018-07-14 00:00:00,"Cumhurbaşkanı Recep Tayyip Erdoğan’ın katılımıyla, 15 Temmuz  Pazar günü saat 21:00’de milletçe 15 Temmuz Şehitler Köprüsü’nde buluşuyoruz! #15TemmuzDestanı",[],,,,Videos2
video_170.mp4,https://www.youtube.com/watch?v=D-VszbJZ3qk,"“Kıbrıs millî davamız, Kıbrıs’ta adil ve kalıcı bir çözüm bulunması da gayemizdir”",860,2018-07-11 00:00:00,"Cumhurbaşkanı Erdoğan, KKTC Cumhurbaşkanı Akıncı ile düzenlediği ortak basın toplantısında, “Türkiye, Kıbrıs Türk Halkı'nın çözümsüzlüğün mağduru hâline gelmesine asla göz yummayacaktır. Türkiye, Kıbrıslı Türklerin bir Kıbrıs Rum devletinde azınlık hâline getirilmesine asla izin vermeyecektir” dedi.",[],,,,Videos2
video_171.mp4,https://www.youtube.com/watch?v=WBgX22s1PLY,"“81 milyonun tamamının Cumhurbaşkanı olduğumuzun bilinciyle, milletimize layık olmaya çalışacağız”",2011,2018-07-10 00:00:00,"Cumhurbaşkanı Erdoğan, Cumhurbaşkanlığı Göreve Başlama Töreni’nde yaptığı konuşmada, “Hizmetkârlığına talip olduğumuz milletimize layık olabilmek için geceli gündüzlü çalıştık. Hamdolsun, milletimiz bizi hiçbir zaman yalnız bırakmadı, yolda koymadı. 24 Haziran’da bir kez daha kendisine hizmet etmek üzere bizi seçti. Sadece bize oy verenlerin değil, 81 milyonun tamamının Cumhurbaşkanı olduğumuzun bilinciyle, milletimize layık olmaya çalışacağız” dedi.",[],,,,Videos2
video_172.mp4,https://www.youtube.com/watch?v=fhL6wejn_-A,“Bu seçimin galibi 81 milyon vatandaşımızın her bir ferdidir”,1688,2018-06-26 00:00:00,"Seçim sonuçlarına ilişkin olarak AK Parti Genel Merkezi’nde balkon konuşması yapan Cumhurbaşkanı ve AK Parti Genel Başkanı Erdoğan, “Bu seçimin galibi demokrasidir, millî iradedir, milletimizin kendisidir. Bu seçimin galibi 81 milyon vatandaşımızın her bir ferdidir” dedi.",[],,,,Videos2
video_173.mp4,https://www.youtube.com/watch?v=RHiIhqGynAE,"“Ülkemize yönelik ekonomik saldırılar, döviz ve faiz gibi makro dengeler üzerinden yapılıyor”",1793,2018-06-20 00:00:00,"Çukurova Bölgesi sanayici ve iş adamlarıyla akşam yemeğinde bir araya gelen Cumhurbaşkanı Erdoğan yaptığı konuşmada, “Bugünlerde ekonomimizle ilgili birtakım tezviratlar yapılıyor. Kimi ülkemizde olan, kimi dışarda mukim birtakım çevreler el ele vermiş, ısrarla Türkiye'nin başına kara bulutlar toplamaya çalışıyor. Hâlbuki Türk ekonomisi bu tür saldırılara karşı şerbetlidir” dedi.",[],,,,Videos2
video_174.mp4,https://www.youtube.com/watch?v=rRr2QKn-gZE,"Cumhurbaşkanı Erdoğan, sosyal medya özel yayınında gençlerin sorularını cevapladı",4489,2018-06-20 00:00:00,"Ankara’da Türk Havacılık ve Uzay Sanayii A.Ş'de düzenlenen ve ""@RT_Erdogan"", ""@tcbestepe"" ve ""@gztcom"" hesaplarından canlı olarak yayınlanan ""Gençlik ve Teknoloji Buluşması"" adlı sosyal medya özel yayınında gençlerle bir araya gelen Cumhurbaşkanı Erdoğan, gençlerin savunma sanayii ve teknoloji alanındaki sorularını cevapladı.",[],,,,Videos2
video_175.mp4,https://www.youtube.com/watch?v=VfW6AktMK60,"Cumhurbaşkanı Erdoğan, bayram namazını Marmara İlahiyat Camii’nde kıldı",405,2018-06-17 00:00:00,"Cumhurbaşkanı Recep Tayyip Erdoğan, bayram namazını Marmara İlahiyat Camii’nde kıldı. Namaz sonrası vatandaşlarla bayramlaşan Cumhurbaşkanı Erdoğan, daha sonra kendisini bekleyen basın mensuplarının sorularını cevapladı.",[],,,,Videos2
video_176.mp4,https://www.youtube.com/watch?v=XbBJVHipQv8,Suruç’taki saldırı: “Bu hadisenin arkasındakiler mutlaka bulunacak”,1908,2018-06-17 00:00:00,"Cumhurbaşkanı Erdoğan, Millî İrade Platformu tarafından organize edilen iftarda yaptığı konuşmada, Suruç’ta AK Partililere yönelik saldırı hakkında, “Bu olay, PKK ve HDP’nin Kürtlerin kanından beslenerek büyüme stratejilerini hâlâ terk edemediklerinin en bariz örneğidir. Bizim Kürt kardeşlerimizle sorunumuz yok, bizim PKK ile sorunumuz var. Kürt kardeşlerimizin de bu oyunu bozacaklarına inanıyorum” dedi.",[],,,,Videos2
video_177.mp4,https://www.youtube.com/watch?v=s9JI6GO-1Io,“TANAP ile bölgesel enerji hatlarının merkezi olma vizyonuna bir adım daha yaklaştık”,1330,2018-06-13 00:00:00,"Cumhurbaşkanı Erdoğan, Trans Anadolu Doğal Gaz Boru Hattı’nın açılış töreninde yaptığı konuşmada, “TANAP ile Türkiye, transit bir ülke olmaktan çıkıp üreticiden nihai tüketiciye uzanan değer zincirinin her aşamasında rol oynayan kritik bir konuma geldi. Ülkemiz, bölgesel enerji hatlarının merkezi olma vizyonuna TANAP ile bir adım daha yaklaştı” dedi.",[],,,,Videos2
video_178.mp4,https://www.youtube.com/watch?v=y9LIk3pfeN4,"“Bizim davamız, milletimize hizmet davasıdır”",1749,2018-06-13 00:00:00,"Muhtarlarla sahur programında yaptığı konuşmada Cumhurbaşkanı Erdoğan, bugüne kadar sadece hizmet siyaseti yaptıklarını, referanslarını ise 16 yıllık hizmetlerinin oluşturduğunu kaydederek, “Bizim davamız, milletimize hizmet davasıdır. Bizim hedefimiz, ülkemizi dünyanın en büyük 10 ekonomisinden biri hâline getirmektir” dedi.",[],,,,Videos2
video_179.mp4,https://www.youtube.com/watch?v=2Up5tVmbuZg,"""Müslümanları hedef göstermenin, yabancı düşmanlığını kışkırtmanın  kimseye faydası yoktur.""",92,2018-06-12 00:00:00,"“Müslümanları hedef göstermenin, yabancı düşmanlığını kışkırtmanın, ibadethanelerin kapısına kilit vurmanın hiç kimseye faydası yoktur.Gerilim politikalarından siyasi rant devşirmeye çalışmak basitliktir, basiretsizliktir, ateşle oynamaktır.”‬",[],,,,Videos2
video_180.mp4,https://www.youtube.com/watch?v=SUeQddwAR9M,Haftanın Özeti (21-27 Mayıs2018),84,2018-05-28 00:00:00,,[],,,,Videos2
video_181.mp4,https://www.youtube.com/watch?v=QbTx3wiOt2A,“Önümüzde uzun bir demokrasi ve kalkınma yolculuğu var”,2375,2018-06-11 00:00:00,"Doğu ve Güneydoğu Sivil İrade Platformu Tarafından düzenlenen iftar programında yaptığı konuşmada Cumhurbaşkanı Erdoğan, “Bizim önümüzde uzun bir demokrasi ve kalkınma yolculuğu var. Biz bazıları gibi ne petrol kuyularına ne de gaz rezervlerine sahibiz. Ama biz onlardan daha zengin ve daha özgürüz. Çünkü biz, demokrasi gibi, serbest seçimler gibi, millî iradenin üstünlüğü gibi, dünyanın en güçlü silahlarından birine sahibiz” dedi.",[],,,,Videos2
video_182.mp4,https://www.youtube.com/watch?v=t-5cvt_390c,"Cumhurbaşkanı Erdoğan, Tarsus Turizm Bölgesi ve Devlet Hastanesi'nin temel atma törenine katıldı",1936,2018-06-07 00:00:00,"Tarsus Turizm Bölgesi ve 600 yataklı Devlet Hastanesi’nin temel atma töreninde konuşan Cumhurbaşkanı Erdoğan, “Biz önce hayalleri hedeflere, hedefleri gerçeğe dönüştürüyoruz. Biz diğerlerinin ufkunu havsalasını aşan projelere imza atıyoruz” dedi.",[],,,,Videos2
video_183.mp4,https://www.youtube.com/watch?v=uKZOLMePYko,“Ekonomimiz 24 Haziran’ın ardından güçlü bir yükselişe geçecek”,1553,2018-06-07 00:00:00,"Ankara Ticaret Odası’nın iftar programında konuşan Cumhurbaşkanı Erdoğan, “Kur, faiz ve enflasyon sarmalıyla bozulmak istenen ekonomimiz, 24 Haziran’ın ardından yeni ve çok daha güçlü bir yükselişe geçecektir” dedi.",[],,,,Videos2
video_184.mp4,https://www.youtube.com/watch?v=vTiR5PVoZ34,“Kömürü ülkemizin yeni millî güç kaynaklarından biri hâline getirmeye kararlıyız”,1329,2018-06-05 00:00:00,"Zonguldak’ta maden işçileri ile iftar programında konuşan Cumhurbaşkanı Erdoğan, “Kömürü ülkemizin yeni millî güç kaynaklarından biri hâline getirmeye kararlıyız. ‘Vakit Türkiye vakti’ ile birlikte ‘vakit kömür vakti’ de demeye hazırlanıyoruz” dedi.",[],,,,Videos2
video_185.mp4,https://www.youtube.com/watch?v=tWucrBZLcno,Cumhurbaşkanı Erdoğan'dan 65 yaş emeklilerine aylık maaş müjdesi,1353,2018-06-04 00:00:00,"Cumhurbaşkanlığı Külliyesinde düzenlenen iftar programında emeklilerle bir araya gelen Cumhurbaşkanı Erdoğan, “65 yaş aylıkları kendilerine 3 ayda bir ödenen kardeşlerimiz, Eylül ayının başından itibaren bu maaşlarını aylık olarak almaya başlayacaklar” dedi.",[],,,,Videos2
video_186.mp4,https://www.youtube.com/watch?v=wagDBClu2n8,"Cumhurbaşkanı Erdoğan, belediye başkan vekillerini kabul etti",484,2018-06-04 00:00:00,"Cumhurbaşkanı Recep Tayyip Erdoğan, belediye başkan vekillerini Cumhurbaşkanlığı Külliyesinde kabul etti.",[],,,,Videos2
video_187.mp4,https://www.youtube.com/watch?v=HVeQZgAAo8Q,“Türkiye’nin ekonomisini döviz kuru üzerinden sarsmaya çalışanlara hep birlikte derslerini verelim”,980,2018-06-01 00:00:00,"TESK Esnaf İftarı programında yaptığı konuşmada Cumhurbaşkanı Erdoğan, “Tüm vatandaşlarımızın varlık barışından faydalanarak yurt dışında veya sistem dışında tuttukları paralarını bankalarımıza yatırmaya davet ediyorum. Aynı şekilde döviz hesabı olan vatandaşlarımızı da Türk Lirasına geçmeye davet ediyorum. Gelin, Türkiye’nin ekonomisini ve istikrarını döviz kuru üzerinden sarsmaya çalışanlara hep birlikte derslerini verelim” dedi.",[],,,,Videos2
video_188.mp4,https://www.youtube.com/watch?v=e9Z_0KmVqyQ,“Kur silahını etkisiz hâle getirmekte kararlıyız”,839,2018-05-31 00:00:00,"Cumhurbaşkanı Erdoğan, Devlet Protokolü ile iftar programında yaptığı konuşmada, “Ülkemizin önünün kesilmek istendiği her dönemde harekete geçirilen o kur silahını aldığımız ve alacağımız tedbirlerle etkisiz hâle getirmekte kararlıyız” dedi.",[],,,,Videos2
video_189.mp4,https://www.youtube.com/watch?v=pQHhyu_iG80,"“Türkiye, serbest piyasa ekonomisini tüm kural ve kurumlarıyla uygulayan bir ülkedir”",1341,2018-05-23 00:00:00,"Cumhurbaşkanlığı Külliyesinde eski milletvekillerine iftar veren Cumhurbaşkanı Erdoğan, döviz kurlarında yaşanan kısmi dalgalanmanın Türkiye’nin ekonomik gerçekleriyle uyumlu olmadığını vurgulayarak, “Ortada üstesinden gelemeyeceğimiz bir sıkıntı da yoktur. Kendi yerli paranızı dövize değişmeyin. Yerli paramızla hareket etmeye devam edelim. Millîlik, yerlilik ve vatanseverlik budur” dedi.",[],,,,Videos2
video_190.mp4,https://www.youtube.com/watch?v=K4hj5eNEq6Q,“FİLİSTİN MESELESİ GİDEREK BİR TRAJEDİYE DÖNÜŞÜYOR”,1611,2018-05-22 00:00:00,"Türkiye’de bulunan büyükelçiler ve diplomatik misyon temsilcileri ile iftar yemeğinde bir araya gelen Cumhurbaşkanı Erdoğan, programda yaptığı konuşmada, “Kudüs-ü Şerif üzerindeki haklarımızdan taviz vermemekte kararlıyız. İlk kıblemizi, on yıllardır kan, gözyaşı ve işgalden beslenen bir devletin insafına asla terk etmeyeceğiz” dedi.",[],,,,Videos2
video_191.mp4,https://www.youtube.com/watch?v=556Svn94hVA,“Kudüs’ün İsrail tarafından gasp edilmesine asla izin vermeyeceğiz”,1671,2018-05-17 00:00:00,"Cumhurbaşkanlığı Külliyesinde şehit aileleri ile iftarda bir araya gelen Cumhurbaşkanı Erdoğan, yaptığı konuşmada, Filistin’de masum insanlara yönelik büyük bir insanlık suçu işlendiğini vurgulayarak, “Tüm dünya gözünü yumsa da, biz İsrail zulmüne rıza göstermeyeceğiz. Filistinli kardeşlerimizin sadece kalbimizde değil tüm imkânlarımızla yanlarında olmayı sürdüreceğiz. Kudüs’ün İsrail tarafından gasp edilmesine asla izin vermeyeceğiz” dedi.",[],,,,Videos2
video_192.mp4,https://www.youtube.com/watch?v=L7ikl1QHIic,“Ülkemize gelen öğrencilere sadece okullarımızı değil gönül dünyamızı da açıyoruz”,2171,2018-05-14 00:00:00,"UDEF 11. Uluslararası Öğrenci Buluşmaları programında konuşan Cumhurbaşkanı Erdoğan, “Ülkemize gelen öğrenci kardeşlerimize, sadece okullarımızı değil gönül dünyamızı da açıyoruz. Hangi coğrafyadan gelirse gelsin, burada eğitim görüp ülkesine dönen veya bir başka yere giden tüm kardeşlerimizle, hayatın her alanında birlikte yol yürümek istiyoruz” dedi.",[],,,,Videos2
video_193.mp4,https://www.youtube.com/watch?v=xxn0LiQApiE,“Yerli ve millî anlayış her konuda olduğu gibi kültür-sanatta da idealimiz olmalı”,1759,2018-05-09 00:00:00,"Restorasyonu tamamlanan 250 eserin toplu açılış töreninde konuşan Cumhurbaşkanı Erdoğan, “Kendi ülkesine, toplumuna, tarihine, medeniyetine, bırakınız destek ve öncü olmayı, husumet besleyen bir kültür-sanat ikliminin bizi götüreceği yer, küresel popüler kültüre teslimiyettir. Yerli ve millî anlayış her konuda olduğu gibi kültür-sanatta da idealimiz olmalıdır” dedi.",[],,,,Videos2
video_194.mp4,https://www.youtube.com/watch?v=dgORACcwhVA,"Cumhurbaşkanı Erdoğan: ""Zahirde düşman olan bu iki grup, aslında aynı amaca hizmet etmektedir.”",95,2018-05-08 00:00:00,"Cumhurbaşkanı Erdoğan: “Birkaç caninin katliamlarını Müslümanlara yamamaya çalışan faşistlerin anlayışı ile DEAŞ’lı teröristlerin insanlık dışı ideolojileri aynı madalyonun iki yüzü gibidir.

Zahirde düşman olan bu iki grup, aslında aynı amaca hizmet etmektedir.”",[],,,,Videos2
video_195.mp4,https://www.youtube.com/watch?v=XoePsgHYlFc,“Filistinliler dünyadaki tüm mazlumların sembolüdür”,2632,2018-05-07 00:00:00,"Uluslararası Zeytin Dağı Barış Ödülleri Töreni’nde konuşan Cumhurbaşkanı Erdoğan, “Filistin ve Kudüs meselesi, sadece bir milletin, bir coğrafyanın, bir şehrin davası değildir. Maruz kaldıkları zulüm, katliam ve haksızlıklar sebebiyle Filistinliler, dünyadaki tüm mazlumların sembolüdür. Tarih boyunca, Musevilerin, Hristiyanların ve Müslümanların kutsal şehri olan Kudüs ise insanlığın ortak değerler etrafında toplanabilme idealinin sembolüdür” dedi.",[],,,,Videos2
video_196.mp4,https://www.youtube.com/watch?v=LD8x09wyiTE,“Adalet ve kalkınma idealini şiar edindik”,4739,2018-05-06 00:00:00,"AK Parti İstanbul İl Kongresi’nde, partisinin 24 Haziran Seçim Manifestosunu açıklayan Cumhurbaşkanı Erdoğan, “Daha önce merhum Menderes’e, merhum Özal’a, merhum Erbakan hocamıza, merhum Türkeş’e, merhum Yazıcıoğlu’na, diğer millî ve yerli siyaset insanlarımıza verdiğiniz emaneti, şimdi biz muhafaza ediyoruz. AK Parti’nin hamurunu milletimiz yoğurdu, siz yoğurdunuz, rotasını milletimiz çizdi. AK Parti’nin hikâyesi Türkiye'nin hikâyesidir” dedi.",[],,,,Videos2
video_197.mp4,https://www.youtube.com/watch?v=qdD2Hn_PLc0,“Manifestomuzu yarın paylaşacağız”,3602,2018-05-06 00:00:00,"AK Parti Kayseri Kadın Kolları İl Kongresi’nde yaptığı konuşmada Cumhurbaşkanı Erdoğan, Cumhurbaşkanlığı seçimine ilişkin manifestolarını yarın paylaşacaklarını, bir hafta sonra da Cumhurbaşkanlığı Seçim Beyannamesini milletin takdirine sunacaklarını ifade ederek, “Seçim kampanyası boyunca devlet işlerini de ihmal etmeyeceğiz, gerek yurt içinde gerek yurt dışında gereken her çalışmayı yürüteceğiz” dedi.",[],,,,Videos2
video_198.mp4,https://www.youtube.com/watch?v=ib4k4mn2MLQ,“Ülkemizin eski sistemle kaybedecek tek anı yoktur”,2516,2018-05-06 00:00:00,"Kayseri Şehir Hastanesi Açılış Töreni’nde konuşan Cumhurbaşkanı Erdoğan, “Türkiye, artık geri döndürülemez bir yola girmiştir. On yıllardır sorun, kriz ve kaos üreten mevcut yapının devam etmesi veya geri getirilmesi mümkün değildir. Ülkemizin eski sistemle, eski düzenle kaybedecek tek anı yoktur” dedi.",[],,,,Videos2
video_199.mp4,https://www.youtube.com/watch?v=LMzO9vcjMvk,"Cumhurbaşkanı Erdoğan, İstanbul Gençlik Festivali’nde gençlerle buluştu",3554,2018-05-06 00:00:00,"Cumhurbaşkanı Recep Tayyip Erdoğan, İstanbul Gençlik Festivali kapsamında düzenlenen “Gençler ile Buluşma” programına katıldı. Yenikapı Avrasya Gösteri Merkezi’nde gerçekleşen programda Cumhurbaşkanı Erdoğan, gençlerin gündemdeki konulara ilişkin sorularını cevaplandırdı.",[],,,,Videos2
video_200.mp4,https://www.youtube.com/watch?v=vX6at48t210,"“Buhara’da, İmam Buhari adına bir enstitü kurmayı hedefliyoruz”",924,2018-04-30 00:00:00,"Cumhurbaşkanı Erdoğan, Özbekistan Cumhurbaşkanı Mirziyoyev'in davetine icabetle Özbekistan'a yapacağı ziyareti öncesi havalimanında yaptığı basın toplantısında, “Buhari, Hadis Külliyatı içerisinde en önemli eserlerden bir tanesidir. Dolayısıyla İmam Buhari adına orada bir enstitü kurmayı hedefliyoruz. Bir de İmam Matüridi, itikadi anlayışımızda da bizim odur ve onunla ilgili de orada bir enstitü kuralım istiyoruz” dedi.",[],,,,Videos2
video_201.mp4,https://www.youtube.com/watch?v=dOIZZyx6IMc,“İzmir ideolojik saplantılara kurban edilemeyecek kadar önemli bir şehirdir”,1200,2018-04-30 00:00:00,"Cumhurbaşkanı Erdoğan, İzmir Ticaret Odası Özel Meclis Toplantısı’nda yaptığı konuşmada, “İzmir ve genel olarak Ege Bölgesi Demokrat Parti’ye ve rahmetli Menderes’e verdikleri büyük destekle demokrasiye olan bağlılığını da ispatlamış bir yerdir. Buna rağmen şehir arzu ettiği ilerlemeyi eğer kaydedemiyorsa, bir yerlerde tıkanıklık var demektir. AK Parti hükûmetleri döneminde diğer 80 vilayetimizle birlikte İzmir’in de eğitimden sağlığa, ulaşımdan tarıma, enerjiden sanayiye, ticarete kadar her alanda gelişmesi için gereken altyapıyı kurduk” dedi.",[],,,,Videos2
video_202.mp4,https://www.youtube.com/watch?v=pzhsWmQB2aQ,"“Türkiye, her alanda olduğu gibi adalet konusunda da çok daha iyi bir döneme giriyor”",551,2018-04-25 00:00:00,"Cumhurbaşkanı Erdoğan, Anayasa Mahkemesi’nin 56. kuruluş yıl dönümü yemeğinde yaptığı konuşmada, “24 Haziran’da yapılacak seçimlerin ardından tüm unsurlarıyla hayata geçecek olan yeni yönetim sistemimizle, yürütmeyi daha güçlü, yasamayı daha itibarlı, yargıyı da daha bağımsız hâle getirmeyi hedefliyoruz” dedi.",[],,,,Videos2
video_203.mp4,https://www.youtube.com/watch?v=J8K4345Gk-k,"“TANAP, bütün Avrupa’nın enerji güvenliğine katkı yapacak”",1321,2018-04-25 00:00:00,"Cumhurbaşkanı Erdoğan, Azerbaycan Devlet Başkanı Aliyev ile düzenlediği ortak basın toplantısında, “Yakın zamanda Trans Anadolu Doğalgaz Boru Hattı’nın (TANAP) açılışını yapacağız. Bu açılış, inşallah Haziran ayının başında gerçekleştirilecek ve bu seçim öncesi de gerek milletimize gerekse tüm dünyaya bizim bir müjdemiz olacaktır” dedi.",[],,,,Videos2
video_204.mp4,https://www.youtube.com/watch?v=kxEeObswvgQ,“Tek gayesi Recep Tayyip Erdoğan düşmanlığı olan bir ittifak kurulmaya çalışılıyor”,3117,2018-04-24 00:00:00,"Cumhurbaşkanı Erdoğan, AK Parti TBMM Grup Toplantısı’nda yaptığı konuşmada, AK Parti ile MHP ittifakının şeffaf bir şekilde, 81 milyonun gözü önünde ve meşru bir zeminde yapıldığına dikkat çekerek, “Karşımızdakiler ise karanlıkta birbirlerine göz kırparak iş tutuyorlar. Önü arkası belli olmayan pazarlıklarla, rengi, kimliği, kişiliği, haysiyeti, hiçbir şeyi belli olmayan, tek gayesi Recep Tayyip Erdoğan düşmanlığı olan bir ittifak kurulmaya çalışılıyor” dedi.",[],,,,Videos2
video_205.mp4,https://www.youtube.com/watch?v=TVAMONGH7LM,"“Seçimlerin 24 Haziran 2018, Pazar günü yapılmasına karar verdik”",386,2018-04-18 00:00:00,"Cumhurbaşkanlığı Külliyesinde bir basın toplantısı düzenleyen Cumhurbaşkanı Erdoğan, MHP Genel Başkanı Bahçeli’yi kabulünde milletvekili ve cumhurbaşkanlığı seçimlerinin erkene alınmasıyla ilgili teklifi değerlendirdiklerini belirterek, “Seçimlerin 24 Haziran 2018, Pazar günü yapılmasına karar verdik” dedi.",[],18.04.2018,tccb_videos,,Videos2
video_206.mp4,https://www.youtube.com/watch?v=IRrUQxG2Avw,“Suriye konusunda Türkiye kimsenin mutlak yanında veya mutlak karşısında değildir”,2658,2018-04-17 00:00:00,"AK Parti TBMM Grup Toplantısı’nda yaptığı konuşmada Cumhurbaşkanı Erdoğan, “Suriye sahasında faaliyet göstermeye en çok hakkı olan ülke Türkiye’dir. İşte bu anlayışla, Suriye politikamızı daha genişleterek, daha derinleştirerek, hem sahada hem masada söz sahibi olarak yolumuza devam edeceğiz. Suriye konusunda Türkiye kimsenin mutlak yanında veya mutlak karşısında değildir” dedi.",[],,,,Videos2
video_207.mp4,https://www.youtube.com/watch?v=PQFQrhsaylE,"“Batı, İslam karşıtlığı üzerinden kendi ideolojisini tahkim etmek istiyor”",2620,2018-04-16 00:00:00,"Cumhurbaşkanı Erdoğan, Dünya Müslüman Azınlıklar Zirvesi’nde yaptığı konuşmada, “Batı dünyası, İslam karşıtlığı üzerinden kendi ideolojisini, kendi hayat biçimini tahkim etmek istiyor. Modern insanın buhranlarına cevap verebilecek yegâne din olan İslam, proje mahsulü teröristler üzerinden yaftalanmaya, lekelenmeye çalışılıyor” dedi.",[],,,,Videos2
video_208.mp4,https://www.youtube.com/watch?v=XZ1h6WiQZ28,“Büyük hedeflerin büyük reformlar gerektirdiğinin farkındayız”,1896,2018-04-16 00:00:00,"Global Girişimcilik Kongresi’nde konuşan Cumhurbaşkanı Erdoğan, “Hedefimiz konumumuzu en iyi şekilde değerlendirerek ülkemizi dünyanın en büyük on ekonomisinden birisi hâline getirmektir. Bunun için daha çok yatırım yaparak, daha çok üreterek, daha çok ihraç ederek, daha çok istihdam oluşturarak yolumuza devam etme kararındayız. Büyük hedeflerin büyük reformlar gerektirdiğinin elbette farkındayız. Bunun için girişimcilere ve yatırımcılara çok önemli destekler, teşvikler sağlıyoruz” dedi.",[],,,,Videos2
video_209.mp4,https://www.youtube.com/watch?v=lifOImojr2Y,"“Suriye’de, Türkiye’nin olmadığı hiçbir adımın atılması mümkün değildir”",2177,2018-04-16 00:00:00,"AK Parti Üsküdar İlçe Kongresi'nde konuşan Cumhurbaşkanı Erdoğan, “Artık Suriye’de, Türkiye’nin olmadığı hiçbir adımın atılması mümkün değildir. Amerika’nın, İngiltere ve Fransa’yla birlikte rejimin kimyasal silah tesislerini hedef alan son saldırısında bir defa daha gördük ki, bu iş öyle pansuman tedbirlerle olmuyor” dedi.",[],,,,Videos2
video_210.mp4,https://www.youtube.com/watch?v=R_AGIhrClWo,"“Biz bugünlere medya operasyonlarıyla değil, manşetlerle çarpışa çarpışa geldik”",2269,2018-04-16 00:00:00,"Cumhurbaşkanı Erdoğan, AK Parti Beykoz İlçe Kongresi’nde yaptığı konuşmada, “Biz bugünlere medya operasyonlarıyla değil, manşetlerle çarpışa çarpışa geldik. Biz bugünlere vesayet odaklarının desteğiyle değil, milletimizin hayallerini gerçeğe dönüştürerek geldik. Biz, AK Parti olarak, AK Parti teşkilatı olarak, kardeşliği büyüterek, dayanışmayı, paylaşmayı yücelterek bugünlere kavuştuk” dedi.",[],,,,Videos2
video_211.mp4,https://www.youtube.com/watch?v=XuBNKkFf0_8,"“İstanbul’a hizmet etmek proje, yatırım ve vizyon ister”",1997,2018-04-16 00:00:00,"AK Parti Maltepe İlçe Kongresi'nde konuşan Cumhurbaşkanı Erdoğan, “İstanbul’a hizmet etmek aşk ister, sevda ister; bunlarla birlikte proje ister, yatırım ister, vizyon ister. Biz, önce Büyükşehir Belediye Başkanı, sonra Başbakan, şimdi de Cumhurbaşkanı olarak, İstanbul’a işte böylesine büyük bir tutkuyla hizmet ediyoruz. Çünkü bu şehir bize ecdadın emanetidir” dedi.",[],,,,Videos2
video_212.mp4,https://www.youtube.com/watch?v=-YImwnmG6OE,“2019 seçimleri eski Türkiye alışkanlıklarının tasfiyesinde bir milat olacak”,1550,2018-04-16 00:00:00,"AK Parti Avcılar İlçe Kongresi’nde konuşan Cumhurbaşkanı Erdoğan, 2019 seçimlerinin, eski Türkiye alışkanlıklarının ve bu tür siyaset anlayışlarının tasfiyesinde bir milat olacağının altını çizerek, “Cumhurbaşkanlığı Hükûmet Sisteminin ilk seçimi olan 2019 Kasım’ının ardından artık bu ülkede hiçbir şey eskisi gibi olmayacak. Ne istismar siyaseti yapanların ne bürokratik oligarşinin ne kerameti kendinden menkul siyaset derebeylerinin esamesinin okunmadığı bir Türkiye’ye doğru kararlı adımlarla ilerliyoruz” dedi.",[],,,,Videos2
video_213.mp4,https://www.youtube.com/watch?v=ERA57oYyXfk,“Türkiye'nin gerçeklerinden kopuk iktidar hayali kuranları bir kez daha sandığa gömeceğiz”,1935,2018-04-16 00:00:00,"AK Parti Başakşehir İlçe Kongresi’nde konuşan Cumhurbaşkanı Erdoğan, “AK Parti'yi engellemek için kırk takla atanlar, ilke, ahlak, değer, ne kadar kutsal varsa hepsini de ayaklar altına alanları bugüne kadar bozguna uğrattık, bundan sonra da bozguna uğratacağız. Medya operasyonlarıyla milletten, hayattan, Türkiye'nin gerçeklerinden kopuk, üç beş köşe yazarının gaz vermesiyle iktidar hayali kuranları bir kez daha sandığa gömeceğiz” dedi.",[],,,,Videos2
video_214.mp4,https://www.youtube.com/watch?v=YlLWxxwAz74,“Suriye’de ne rejimin zulmüne ne de teröre göz yumarız”,2656,2018-04-16 00:00:00,"AK Parti Fatih İlçe Kongresi’nde yaptığı konuşmada Cumhurbaşkanı Erdoğan, “Suriye’de gerçekten ülke halkının güvenliği, huzuru, geleceği, hakları için bir adım atılacaksa, önce hem rejime hem de DEAŞ’ından PYD’sine tüm terör örgütlerine karşı aynı ilkeli tavrın ortaya konması gerekir. Suriye halkı rejimin zulmüyle terör örgütleri arasında tercih yapmak zorunda bırakılmamalıdır” dedi.",[],,,,Videos2
