video_filename,url,title,length_seconds,publish_date,description,keywords,date,date_src,transcription_filename
video_41.mp4,https://www.youtube.com/watch?v=BrtWKwobUTY,"Mısır, Eski Mısır'a Dönüyor 1 | 16.05.15",274,2015-05-18,"Törende yaptığı konuşmanın başında Cumhurbaşkanı Erdoğan, Sultangazi’ye, 10 Ağustos 2014 Cumhurbaşkanlığı seçimlerinde yüzde 61,5 oy oranıyla kendisine verdikleri destekten dolayı şükranlarını sunduğunu ifade ederek, “Teveccühünüze, itimadınıza, güveninize inşallah layık olacağım” dedi.","['Cumhurbaşkanı Erdoğan', 'Sultangaz']",,,
video_42.mp4,https://www.youtube.com/watch?v=kQ-im5082gc,"Teveccühünüze, itimadınıza, güveninize inşallah layık olacağım | 17.05.15",1866,2015-05-18,"Sultangazi Belediyesi toplu açılış töreninde konuşan Cumhurbaşkanı Erdoğan, Mısır'da seçilmiş Cumhurbaşkanı Mursi için verilen idam kararına değinerek, ""Batı, darbeci olan Sisi'ye karşı tavrını ortaya koymuyor. Kendisi idamları kaldırırken, Mısır'da bu idam kararlarının devamına seyirci kalıyor. Buna karşı bir uygulama yapmıyor"" dedi.","['Sultangazi Belediyesi', 'Cumhurbaşkanı Mursi', 'Cumhurbaşkanı Erdoğan']",,,
video_43.mp4,https://www.youtube.com/watch?v=5sQdKBcvR4k,Bizi Şehitlerin Akıbetiyle Tehdit Ederek Yolumuzdan Çeviremezsiniz | 17.05.15,4290,2015-05-18,"Cumhurbaşkanı Recep Tayyip Erdoğan, Kayseri’de toplam yatırım tutarı 458 milyon lira olan 50 kamu, belediye ve özel sektör yatırımının toplu açılış törenine katılarak bir konuşma yaptı.","['Cumhurbaşkanı Recep Tayyip Erdoğan', 'Kayseri', 'Recep Tayyip Erdoğan', 'Cumhurbaşkanı']",,,
video_44.mp4,https://www.youtube.com/watch?v=Aj3BSLeC3KA,"Bu Seçimlerde  Yeni Bir Meclis ve Hükümet Değil, Türkiye’nin İstikameti de Belirlenecek| 18.05.15",2997,2015-05-20,"Samsun’da gerçekleştirilen toplu açılış töreninde konuşan Cumhurbaşkanı Erdoğan, “Ülkemiz, milletimiz, demokrasimiz ve geleceğimiz için çıktığımız bu yolda Türkiye’nin doğrudan milletin oylarıyla seçilen ilk Cumhurbaşkanı olma şerefini bu kardeşinize verdiniz. Önemli bir yol ayrımında yine sizlerle birlikteyiz. Yeni Türkiye yolunda mı yürüyeceğiz, yoksa eski Türkiye yolunda mı kalacağız? 7 Haziran’da işte hep birlikte buna karar vereceğiz” dedi.","['Cumhurbaşkanı', 'Samsun']",,,
video_45.mp4,https://www.youtube.com/watch?v=bVo8OTk4ZA4,"Cumhurbaşkanı Erdoğan, Sanatçı Kayahan'ın Cenaze Törenine Katıldı| 04.04.15",59,2015-05-21,"Cumhurbaşkanı Recep Tayyip Erdoğan,  Türk pop müziği şarkıcısı, besteci ve söz yazarı Kayahan Açar için Teşvikiye Camisi'nde düzenlenen cenaze törenine katıldı.","['Cumhurbaşkanı Recep Tayyip Erdoğan', 'Kayahan']",,,
video_46.mp4,https://www.youtube.com/watch?v=RUolftjT8vE,7 Haziran Türkiye İçin Bir Dönüm Noktasıdır| 21.05.15,1352,2015-05-22,"Adıyaman’ın Sincik ilçesinde toplu açılış töreninde konuşan Cumhurbaşkanı Erdoğan, 7 Haziran seçimine değinerek, “Sizleri tehdit edenler olabilir, korkutmak isteyenler olabilir. Hiç endişeniz olmasın, biz sadece Allah’ın huzurunda rükûda eğiliriz. Firavunların karşısında eğilmeyiz” dedi.","['Cumhurbaşkanı Erdoğan', 'Adıyaman', 'Sincik', '7 Haziran seçimi']",,,
video_47.mp4,https://www.youtube.com/watch?v=2woQ6-Mu4-8,"Bizi Cumhurbaşkanlığı Makamına Egemen Güçler Değil, Millet Getirdi| 21.05.15",2488,2015-05-22,"Adıyaman’da Nissibi Köprüsü’yle toplam 710 milyon liralık eser ve hizmetin toplu açılış törenine katılan Cumhurbaşkanı Erdoğan, “7 Haziran, Kürt kardeşlerimizi tehdit edenlere sandıkta gereken cevabın verileceği gün olmalıdır. Neden? Çünkü biz demokrasiye inanmışız. Demokrasi, tehditle olmaz. Demokrasi, millî iradeye saygıyla olur. İşte millî irade burada” dedi.","['Cumhurbaşkanı Erdoğan', 'Adıyaman', 'Nissibi Köprüsü']",,,
video_48.mp4,https://www.youtube.com/watch?v=Ils4LPIYwCM,"Cumhurbaşkanı Erdoğan, Safranbolu Belediyesi’ni Ziyaret Etti| 27.03.15",417,2015-05-22,"Cumhurbaşkanı Erdoğan, toplu açılış töreni ve çeşitli temaslar için bulunduğu Karabük’ten Safranbolu’ya geçerek, belediyeyi ziyaret etti ve vatandaşlara hitaben bir konuşma yaptı.","['Cumhurbaşkanı Erdoğan', 'Safranbolu', 'Karabük']",,,
video_49.mp4,https://www.youtube.com/watch?v=wWcMf-q5jbQ,Siyasette Sözünüzün Değeri İtibarınız Kadardır | 27.03.2015,1988,2015-05-22,"Karabük Kent Meydanı'nda düzenlenen toplu açılış töreninde konuşan Cumhurbaşkanı Erdoğan, “Eğer sizin sözünüz millet nezdinde muteber değilse, noterden senet, bankadan çek de getirseniz bir hükmü olmaz. Ya demokrasi içinde mücadele etmesini öğrenecekler, ya da kendilerinden öncekiler gibi tarihin tozlu sayfalarındaki yerlerini alacaklar” dedi.","['Cumhurbaşkanı Erdoğan', 'Karabük']",27.03.2015,title,
video_50.mp4,https://www.youtube.com/watch?v=KUBk37INbzw,"Bu Ülkeyi, Milleti, Ümmeti Bölmek İsteyenler Hesabını Verecek | 22.05.15",2222,2015-05-25,"Ordu-Giresun Havalimanı açılış töreninde konuşan Cumhurbaşkanı Erdoğan, “Vatan toprakları üzerinde hesabı olanlar, bölmeye çalışanlar karşılarında bizi bulurlar. Ordumuzla, emniyet güçlerimizle ve hepsinden öte milletimizle kimse hesaba girmesin” dedi.","['Ordu-Giresun Havalimanı', 'Cumhurbaşkanı Erdoğan']",,,
video_51.mp4,https://www.youtube.com/watch?v=4V-4OVUXzjg,"Siz  Millete İllüzyon Yaparsanız, Millet de Seçim Sandığında Size Sürprizini Yapar|22.05.15",3345,2015-05-25,"Kahramanmaraş'ta gerçekleştirilen toplu açılış töreninde konuşan Cumhurbaşkanı Erdoğan, muhalefet partilerinin vaatlerini eleştirerek, “Ben 40 yıllık siyasi hayatımda şunu öğrendim: Millete karşı dürüst ve samimi olacaksınız. Kalbinizle diliniz arasına perde koymayacaksınız. Aksi takdirde millet size gereken cevabı verir” dedi.","['Kahramanmaraş', 'Cumhurbaşkanı Erdoğan', 'Recep Tayyip Erdoğan (Politician)']",,,
video_52.mp4,https://www.youtube.com/watch?v=Ce_UODTGZoI,"Eski Türkiye Koalisyonu, Tüm Gücünü Bölücü Örgütün Güdümündeki Partiye Tahsis Etmiş|23.05.15",2720,2015-05-25,"Antalya’da toplu açılış töreninde konuşan Cumhurbaşkanı Erdoğan, “Ana muhalefet partisi kendisini bırakmış, bölücü örgütün güdümündeki partiye oy dileniyor. Milliyetçi olduğu iddiasındaki parti tutmuş, bölücü örgütün güdümündeki parti Meclis’e giremezse ülkede istikrarsızlık çıkacak diyor. Tabii bir de Pensilvanya var. O da tüm umudunu, bölücü örgütün güdümündeki partiye bağlamış durumda. Bu nasıl bir oyundur, ihanettir, kirli bir ittifaktır? Biz bu oyunları bir yerlerden hatırlıyoruz” dedi.","['Cumhurbaşkanı Erdoğan', 'Antalya', 'Recep Tayyip Erdoğan (Politician)', 'Cumhurbaşkanlığı']",,,
video_53.mp4,https://www.youtube.com/watch?v=U5JAspsc8Mk,"Yeni Anayasa ve Başkanlık Sistemi, Artık Ülkemiz İçin Kaçınılmaz Hale Geldi|25.05.15",2471,2015-05-26,"Cumhurbaşkanı Recep Tayyip Erdoğan, Sultanbeyli’de gerçekleştirilen tapu devir törenine katılarak bir konuşma yaptı.","['Cumhurbaşkanı Recep Tayyip Erdoğan', 'Recep Tayyip Erdoğan', 'Sultanbeyli', 'Cumhurbaşkanı']",,,
video_54.mp4,https://www.youtube.com/watch?v=vRoMbH2Vvrc,Artık Türkiye İçin Yeni Şeyler Söyleme Zamanıdır| 21.03.15,1401,2015-05-26,"Denizli Büyükşehir Belediye Başkanlığı tarafından düzenlenen akşam yemeğinde sivil toplum kuruluşu temsilcileri ile bir araya gelen Cumhurbaşkanı Erdoğan, “Yeni Türkiye’nin ne olduğunu, yeni Anayasaya niçin ihtiyaç duyduğumuzu, başkanlık sisteminin ülkemize neler kazandıracağını sabırla, doğru argümanlar ve örneklerle milletimize izah etmeliyiz. Bu, Türkiye’nin ve milletimizin bekası meselesidir” dedi.","['Denizli Büyükşehir Belediye', 'Cumhurbaşkanı Erdoğan', 'Yeni Türkiye']",,,
video_55.mp4,https://www.youtube.com/watch?v=H7LnaTtTBl4,"Cumhurbaşkanı Erdoğan, Denizli’de | 21.03.15",51,2015-05-26,"Denizli Büyükşehir Belediye Başkanlığı ve Garnizon Komutanlığının ardından valiliği ziyaret eden Cumhurbaşkanı Erdoğan, 21 Mart Dünya Ormancılık Günü dolayısıyla kentte oluşturulan 10 bin ağaçlık “Cumhurbaşkanı Recep Tayyip Erdoğan Hatıra Ormanı” için valilik bahçesine sembolik fidan dikti ve fidana can suyu verdi.","['Cumhurbaşkanı Erdoğan', 'Denizli']",,,
video_56.mp4,https://www.youtube.com/watch?v=ovMjmd3IVBk,"Biz Çözüm Sürecini Örgüt ve Onun Güdümündeki Parti İçin Değil, Milletimiz İçin Başlattık|26.05.15",1623,2015-05-26,"Hakkari’de Selahaddin Eyyubi Havalimanı açılış töreninde konuşan Cumhurbaşkanı Erdoğan, “Örgüt ve onun güdümündeki partinin, bölge halkına yaptığı baskıları biliyoruz. Ret politikalarını biz yok ettik, asimilasyon, inkar politikalarını biz yok ettik. Kürt vatandaşlarıma bu ülkede özgürce yaşamayı biz tattırdık. Bu bölgelerden olağanüstü hali biz kaldırdık” dedi.","['Cumhurbaşkanı Erdoğan', 'Hakkar', 'Hakkari’de Selahaddin Eyyubi Havalimanı']",,,
video_57.mp4,https://www.youtube.com/watch?v=hrE9x1ftspM,Cumhurbaşkanı Erdoğan Uşak'ta | 27.05.15,2119,2015-05-28,"Uşak'ta gerçekleştirilen toplu açılış töreninde konuşan Cumhurbaşkanı Erdoğan, 27 Mayıs 1960 darbesinin kara bir gün olarak tarihe yazıldığını belirterek, “14 Mayıs 1950 tarihi nasıl milletimiz için bir demokrasi bayramı ise, 27 Mayıs 1960 da bir matem günüdür. 14 Mayıs bu milletin tek parti zulmünden kurtuluş günü, 27 Mayıs ise bu zihniyetin tekrar millete rağmen iktidarı gasp etme günüdür” dedi.","['Cumhurbaşkanı Erdoğan', 'Uşak', '27 Mayıs 1960 darbesi']",,,
video_58.mp4,https://www.youtube.com/watch?v=7uhJHdvFKCU,Bu Millet Kendisine Hizmet Edeni Unutmadığı Gibi İhanet Edeni de Asla Unutmaz| 27.05.15,2993,2015-05-28,"Aydın’da gerçekleştirilen toplu açılış töreninde konuşan Cumhurbaşkanı Erdoğan, “Milletimiz çok büyük mücadelelerle ve zor şartlar altında elde ettiği demokratik ve ekonomik kazanımlara el uzatanı asla affetmez. Millet 1950’de oyuna nasıl sahip çıktıysa inanıyorum ki 7 Haziran’da da oyuna sahip çıkacaktır. Türkiye artık baskı, tehdit, siyaset mühendislikleri ve medya operasyonlarıyla yolu çizilen bir ülke değildir” dedi.","['Cumhurbaşkanı Erdoğan', 'Aydın']",,,
video_59.mp4,https://www.youtube.com/watch?v=ey3YhtKJ-G0,"Yasakların Türkiye'sinden, Hürriyetlerin Türkiye'sine Ulaşılmasını Sağladık| 28.05.15",2237,2015-05-29,"Nevşehir’de halka hitaben bir konuşma yapan cumhurbaşkanı Erdoğan, “Biz Türkiye'nin kazanımlarını korumak, Türkiye'nin önünü açmak için meydanlara çıkıyoruz. Bu ülkede kazanımların göz göre göre heba edilmesine müsaade edemeyiz” dedi.","['Cumhurbaşkanı Recep Tayyip Erdoğan', 'Nevşehir', 'Recep Tayyip Erdoğan']",,,
video_60.mp4,https://www.youtube.com/watch?v=kZoDYy0oWq0,Millete Tepeden Bakanları Yine Milletin Desteğiyle Alaşağı Ettik| 28.05.2015,2621,2015-05-29,"Aksaray’da halka hitaben bir konuşma yapan Cumhurbaşkanı Erdoğan, “Ankara’yı mekan tutup, Anadolu’nun, Trakya’nın, şu Aksaray’ın yollarını unutanlardan olmadık. Siyasi hayatımız boyunca bizim yerimiz daima milletin yanıydı. Her anımızı, milletimizi ve ülkemizi daha ileriye götürebilmek için, tüm dünyadaki kardeşlerimize hizmet etmek için harcadık"" dedi.","['Cumhurbaşkanı Erdoğan', 'Aksaray']",28.05.2015,title,
video_61.mp4,https://www.youtube.com/watch?v=n-1XWW1E7IE,Cumhurbaşkanı Erdoğan Adana’da | 29.05.2015,2440,2015-06-01,"Cumhurbaşkanı Recep Tayyip Erdoğan, Adana’da halka hitaben bir konuşma yaptı.","['Cumhurbaşkanı Recep Tayyip Erdoğan', 'Recep Tayyip Erdoğan', 'Adana']",29.05.2015,title,
video_62.mp4,https://www.youtube.com/watch?v=pxp_VtZ2IZY,7 Haziran Bu Ülkenin Miladı Olacaktır| 01.06.15,2523,2015-06-02,"Cumhurbaşkanı Recep Tayyip Erdoğan, Iğdır’ı ziyaret ederek halka hitaben bir konuşma yaptı.","['Cumhurbaşkanı Recep Tayyip Erdoğan', 'Iğdır', 'Recep Tayyip Erdoğan']",,,
video_63.mp4,https://www.youtube.com/watch?v=hQRZdilsPQc,Cumhurbaşkanı Erdoğan’ın Erzurum Programı | 01.06.15,3241,2015-06-02,"Erzurum’a bir ziyarette bulunarak halka hitaben konuşma yapan Cumhurbaşkanı Erdoğan, “Muhalefet partilerinin  müktesebatında kriz, boş laf, hakaret, atalet var. Bunlar milletin yanında yer alacaklarına, bölücü örgütün güdümündeki partinin, paralel örgütün, Vatikan'ın yanında saf tutuyorlar” dedi.","['Erzurum', 'Cumhurbaşkanı Erdoğan']",,,
video_64.mp4,https://www.youtube.com/watch?v=deo4YPmjv30,"Sarıkamış Ruhunu Anlayamayan, Yeni Türkiye’yi de Anlayamaz| 02.06.15",3233,2015-06-03,"Kars’a bir ziyarette bulunarak halka hitaben konuşma yapan Cumhurbaşkanı Erdoğan, eski Türkiye hayali kuranların olduğunu belirterek, “Bunların rüyası milletin kâbusudur. İnşallah pazar günü bu rüyadan uyanacaklar. Milletimiz pazar günü bir kez daha tercihini hizmetten, istikrardan, güven ortamının devamından yana yapacaktır, ben buna inanıyorum” dedi.","['Cumhurbaşkanı Erdoğan', 'Kars']",,,
video_65.mp4,https://www.youtube.com/watch?v=oaYbcg-LaDY,Bugüne Kadar Tüm Engelleri Milletimizin Desteği ve Hayır Duasıyla Aştık| 02.06.15,2794,2015-06-03,"İskenderun’da halka hitap eden Cumhurbaşkanı Erdoğan, eski Türkiye’yi geri getirme gayretinde olanları işaret ederek, “Milletin hayrına olan hiçbir meselede bir araya gelemeyenler bize ve hükümete karşı bir araya geldi. Biz diyoruz ki Türkiye 2023 hedeflerine ulaşsın, onlar diyor ki Türkiye 1970’lerin, 1990’ların günlerine dönsün. Biz diyoruz ki Türkiye büyüyüp gelişsin, onlar yapılan işleri engellemenin gayretindeler” dedi.","['Cumhurbaşkanı Erdoğan', 'İskenderun', 'Hatay']",,,
video_66.mp4,https://www.youtube.com/watch?v=qnwZrv448pw,"Barış, Huzur ve Kardeşlik İkliminin Ülkeye Hakim Olması Birilerini Rahatsız Ediyor| 03.06.15",2262,2015-06-04,"Bingöl’e bir ziyarette bulunarak halka hitaben konuşma yapan Cumhurbaşkanı Erdoğan, Türkiye'yi içeriden ve dışarıdan bölmeyi amaçlayanların olduğunu belirterek, ""Bunlara fırsat vermeyeceğiz. Dualarınızla beraber olduğumuz sürece kimse menzile varmamıza mani olamaz. Sizler bu ülkeye böyle güçlü sahip çıktıkça bizi kimse bölemez"" dedi.","['Cumhurbaşkanı Erdoğan', 'Türkiye', 'Bingöl']",,,
video_67.mp4,https://www.youtube.com/watch?v=PC4VBluWdYw,"Sandıktan Çıkma Umudunu Kaybedenler, Sandığa Leke Sürmek İçin Çalışmaya Başladı| 03.06.15",2951,2015-06-05,"Mersin’i ziyaret ederek halka hitap eden Cumhurbaşkanı Erdoğan, “Kürt kardeşlerim, bu seçimde bölücü örgüte ve onun güdümündeki partiye karşı güçlü bir duruş ortaya koymalısınız. Biz, demokrasi adını ağızlarından düşürmeyip faşizmin en sefil örneklerini sergileyenlere karşı milletimizin yanında olmaya devam edeceğiz. Devlet zulmünden kurtardığımız kardeşlerimizi örgüt zulmüne terk etmeyeceğiz” dedi.","['Cumhurbaşkanı Erdoğan', 'Mersin']",,,
video_68.mp4,https://www.youtube.com/watch?v=FqtOGIMleTw,"Bu Memlekette Her Seçim, Yeni Bir Kurtuluş Savaşı’dır| 04.06.15",2943,2015-06-05,"Sivas’ı ziyaret ederek halka hitaben bir konuşma yapan Cumhurbaşkanı Erdoğan, “Bu ülkede her seçim, yeni Türkiye talebinin daha yüksek bir sesle ifadesiydi. Yine bir seçimin arifesindeyiz. Biz yeni Türkiye’nin inşası için canla başla çalışırken, karşımızda eski Türkiye koalisyonu var” dedi.","['Cumhurbaşkanı Erdoğan', 'Sivas’', 'Turkey']",,,
video_69.mp4,https://www.youtube.com/watch?v=C9M6d-0umnQ,Cumhurbaşkanı Erdoğan’ın Manisa Programı| 04.06.15,3259,2015-06-05,"Manisa’yı ziyaret ederek halka hitaben bir konuşma yapan Cumhurbaşkanı Erdoğan, 7 Haziran seçimlerine değinerek, “Kandan beslenenlere, kafatası milliyetçilerine, bugüne kadar bir şey üretemeyenlere gereken cevabı Manisa'nın vereceğine inanıyorum” dedi.","['Manisa', 'Cumhurbaşkanı Erdoğan', '7 Haziran seçimleri']",,,
video_70.mp4,https://www.youtube.com/watch?v=e6oED1LJiKI,Türkiye’nin Mücadelesi 780 Bin Kilometrekare ile Sınırlandırılamayacak Kadar Büyüktür| 05.06.15,3332,2015-06-08,"Eskişehir’de halka hitaben bir konuşma yapan Cumhurbaşkanı Erdoğan, “On yıllardır kanayan tüm yaraları sarmaya, sorunları çözmeye, acılara merhem olmaya çalışıyoruz. Sadece ülkemizde değil, şehitlerimizin olduğu tüm coğrafyalarda, atalarımızın ayak bastığı her yerde bu mücadeleyi veriyoruz” dedi.","['Cumhurbaşkanı Erdoğan', 'Eskişehi']",,,
video_71.mp4,https://www.youtube.com/watch?v=0e-_ES1hd1k,Cumhurbaşkanı Erdoğan Ardahan'da | 06-06-15,2860,2015-06-08,"Ardahan’a bir ziyarette bulunarak halka hitaben bir konuşma yapan Cumhurbaşkanı Erdoğan, “Pazar günü Türkiye’nin bir kez daha iradesine sahip çıkacağına inanıyorum. Türkiye, bu tümseği Allah'ın izniyle geçecektir. Bunu ben söylemiyorum, millî irade söylüyor. İnşallah millet olarak bu imtihanı da başarıyla geçecek, 2023 hedeflerimiz, 2071 vizyonumuz doğrultusunda yürümeye devam edeceğiz"" dedi.","['Ardahan', 'Cumhurbaşkanı Erdoğan']",,,
video_72.mp4,https://www.youtube.com/watch?v=X65LWTSWaAk,"Gün, Türkiye’ye Sahip Çıkma ve Millete Hizmet İçin Yeni Bir Yol Açma Günüdür| 06.06.15",2571,2015-06-08,"Cumhurbaşkanı Recep Tayyip Erdoğan, çeşitli temaslarda bulunmak ve “Cumhurbaşkanı Ağrılılarla Buluşuyor” etkinliğine katılmak üzere Ağrı’ya bir ziyaret gerçekleştirdi.","['Cumhurbaşkanı Recep Tayyip Erdoğan', 'Recep Tayyip Erdoğan', 'Cumhurbaşkanı Ağrılılarla Buluşuyor', 'Ağrı']",,,
video_73.mp4,https://www.youtube.com/watch?v=GNRDFEeP5Hk,"Cumhurbaşkanı Erdoğan, Mardin Hacı Osman Altunkaya Camisi’nin Açılış Törenine Katıldı| 20.06.15",399,2015-06-21,"Mardin Hacı Osman Altunkaya Camisi’nin açılış töreninde konuşan Cumhurbaşkanı Erdoğan, caminin külliyesiyle birlikte bölgede bir örnek teşkil edeceğini belirterek, esere katkılarından dolayı Altunkaya ailesini tebrik etti.","['Cumhurbaşkanı Erdoğan', 'Mardin', 'Mardin Hacı Osman Altunkaya Camisi’nin açılış töreni']",,,
video_74.mp4,https://www.youtube.com/watch?v=cuRd9n5dwss,"Hiçbir Mazlumu Zalimin Pençesine Terk Etmedik ve Etmeyeceğiz"" 20.06.15",165,2015-06-21,"Cumhurbaşkanı Recep Tayyip Erdoğan, AFAD'ın kurduğu Midyat Barınma Merkezi'ndeki sığınmacı çocukların eğitim-öğretim gördüğü okulu ziyaret etti ve ardından sığınmacılarla birlikte iftar yaptı.","['Cumhurbaşkanı Recep Tayyip Erdoğan', 'AFAD', ""Midyat Barınma Merkezi'""]",,,
video_75.mp4,https://www.youtube.com/watch?v=vMGTYo1s3hs,Hiçbir Mazlumu Zalimin Pençesine Terk Etmedik ve Etmeyeceğiz2 | 20.06.15,900,2015-06-21,"Midyat Barınma Merkezi'nde misafir edilen sığınmacılarla birlikte iftar yapan Cumhurbaşkanı Erdoğan, ""Biz bölgedeki herhangi bir etnik ve inanç grubunun değil, orada yaşayan herkesin hakkını, hukukunu ve geleceğini gözetecek bir çözüm için çalışıyoruz. Etnik ve mezhebî dayatmalar sadece daha çok kan akmasına ve acı yaşanmasına yol açar"" dedi.","['Cumhurbaşkanı Erdoğan', 'Midyat Barınma Merkez', 'Midyat']",,,
video_76.mp4,https://www.youtube.com/watch?v=3P6QBkUVMQs,"Cumhurbaşkanı Erdoğan, Kıbledağı Hacı Hafız Yusuf Yılmaz Camisi'nin Açılışını Yaptı |14.08.15",421,2015-08-17,"Rize'deki temasları kapsamında Kıble Dağı'nda yapımı tamamlanan Kıbledağı Hacı Hafız Yusuf Yılmaz Camisi'nin açılış törenine katılan Cumhurbaşkanı Erdoğan, “Hamd olsun böyle bir mührün vurulmuş olması bizleri gerçekten mutlu etmektedir. Burada bizim medeniyetimizin inşallah bir mührü olan bu mescidimiz, camimiz var"" dedi.","['Cumhurbaşkanı Erdoğan', ""Rize'"", 'President Of Turkey (Government Office Or Title)', 'Recep Tayyip Erdoğan (Politician)', 'Kıbledağı Hacı Hafız Yusuf Yılmaz Camisi']",,,
video_77.mp4,https://www.youtube.com/watch?v=h7UL5ltC7Wk,Ülkemiz Hiçbir Zaman Hükümetsiz Kalamaz| 14.08.2015,296,2015-08-17,"Kıble Dağı Hacı Hafız Yusuf Yılmaz Camisi'nin açılışının ardından gazetecilerin gündeme ilişkin sorularını cevaplayan Cumhurbaşkanı Erdoğan, hükümet kurma görevinin CHP Genel Başkanı Kılıçdaroğlu'na verilmesi seçeneğine ilişkin, ""Şartlar çok değişti, nihai noktayı görelim ondan sonra kararımızı veririz"" dedi.","['Kıble Dağı Hacı Hafız Yusuf Yılmaz Camisi', 'Cumhurbaşkanı Erdoğan', 'CHP Genel Başkanı Kılıçdaroğlu', 'Rize (City/Town/Village)', 'News (TV Genre)']",14.08.2015,title,
video_78.mp4,https://www.youtube.com/watch?v=hqBbuTO6RXs,Eski Savcılar İçin Kırmızı Bülten Çıkarılacak; Şimdi Almanya’yı da Göreceğiz|14.08.1,1851,2015-08-17,"Rize’de STK temsilcileri ile bir araya gelen Cumhurbaşkanı Erdoğan, paralel örgütün önde gelenlerinin kaçmak suretiyle karakterlerini ortaya koyduklarını ifade etti. Cumhurbaşkanı Erdoğan, yurt dışına kaçıp son olarak Almanya’ya geçen eski savcıları hatırlatarak, “Herkes uluslararası hukukun gereği neyse bunu yerine getirecek, getirmediği takdirde biz de aynen mukabiliyle cevap veririz. Türkiye bir muz cumhuriyeti değildir” dedi.","['Rize', 'Cumhurbaşkanı Erdoğan', 'Almanya', 'Politics (TV Genre)', 'Germany (Country)']",,,
video_79.mp4,https://www.youtube.com/watch?v=U4TQkMIOgbM,"Terörle Mücadelemiz Amansız Devam Edecek, En Ufak Bir Rehavet Olmayacak|15.08.15",1288,2015-08-17,"Rize’de Büyükköy’de halka hitaben bir konuşma yapan Cumhurbaşkanı Erdoğan, “Türkiye artık gücü kıskanılan bir ülke. Türkiye’nin gücünü kimse test etmeye kalkmasın, bedelini ağır öderler ve ödeyecekler” dedi.","['Cumhurbaşkanı Erdoğan', 'Rize', 'Türkiye', 'Büyükköy', 'Terörle Mücadele']",,,
video_80.mp4,https://www.youtube.com/watch?v=B5YJPb4W-8c,Vatanımızı ve Milletimizi Bölmek İsteyenlere Asla Fırsat Vermeyeceğiz| 16.08.15,682,2015-08-17,"Cumhurbaşkanı Recep Tayyip Erdoğan, Hakkâri’nin Şemdinli ilçesindeki çatışmada şehit olan komiser Ahmet Çamur'un Trabzon'daki cenaze törenine katıldı.","['Cumhurbaşkanı Recep Tayyip Erdoğan', 'Hakkâri', 'Şemdinli', ""komiser Ahmet Çamur'"", 'Trabzon']",,,
video_81.mp4,https://www.youtube.com/watch?v=jgBE1f-uz2w,“Artık Bu Yanlış Tarih ve Medeniyet Algısından Vazgeçilmeli”,2331,2016-10-24,,[],,,
video_82.mp4,https://www.youtube.com/watch?v=tt9SKVLgHhg,"Cumhurbaşkanı Erdoğan, Avrasya Tüneli’nde İncelemelerde Bulundu",752,2016-10-08,"Kullandığı makam aracıyla Avrasya Tüneli’nden geçen Cumhurbaşkanı Erdoğan, 14 yılda ulaşım sektöründe tarihî adımların atıldığını vurgulayarak, “Olmaz denilenler hamdolsun oldu, yapılamaz denilenler yapıldı. ‘Bırakın canım, bunlar palavra’ diyenler aldandı ve bunlar hayata hamdolsun geçirildi. Ve bizler doymadık, dedik ki; çok çalışacağız, çok gayret edeceğiz ve milletimizin asırlardır beklentilerini inşallah hayata geçireceğiz” dedi.",[],,,
video_83.mp4,https://www.youtube.com/watch?v=9cSCRUm7BWk,"""Türk Milleti Dünyaya Millet Olmanın Dersini Verdi""",1290,2016-10-03,"Fetullahçı Terör Örgütünün (FETÖ) 15 Temmuz'daki darbe girişimi sırasında 9 vatandaşın şehit düştüğü Ankara'nın Kazan ilçesinde halka hitap eden Cumhurbaşkanı Erdoğan, ""15 Temmuz alçak darbe girişiminin en onurlu ve en haysiyetli mücadelesini veren ilçelerden birisi Kazan'dır"" dedi.",[],,,
video_84.mp4,https://www.youtube.com/watch?v=JrE29m2PEkk,“Bu Devlet Hiçbir Şehidinin ve Gazisinin Kanını Yerde Bırakmaz”,2121,2016-08-29,,[],,,
video_85.mp4,https://www.youtube.com/watch?v=sihtEepYvhU,"“Türkiye, En Yıkıcı Krizler Karşısında Dahi Hedefinden Uzaklaşmayan, Büyüyen, Güçlenen Bir Ülke”",1267,2016-11-13,"Tuzla-Sedef Tersanesindeki gemi uğurlama töreninde konuşan Cumhurbaşkanı Erdoğan, “Türkiye, kendisine inanan, güvenen, yatırım yapan hiç kimseyi mahcup etmedi, mahcup etmez. Uluslararası yatırımcıların önemli bölümü, bu gerçeği gördükleri için ülkemize yaptıkları yatırımları artırarak sürdürüyor. Kendi iş adamlarımıza da aynı çağrıyı yapıyorum, yatırımlarınızı ertelemeyin” dedi.",[],,,
